rate		year
0.0018622	1960
0.0016779	1961
0.0015898	1962
0.0018210	1963
0.0021384	1964
0.0020087	1965
0.0023378	1966
0.0024430	1967
0.0024051	1968
0.0025703	1969
0.0029570	1970
0.0030983	1971
0.0031062	1972
0.0034611	1973
0.0036779	1974
0.0038602	1975
0.0038146	1976
0.0040453	1977
0.0040926	1978
0.0040292	1979
0.0044480	1980
0.0047015	1981
0.0044973	1982
0.0041867	1983
0.0043534	1984
0.0046313	1985
0.0056659	1986
0.0056866	1987
0.0057288	1988
0.0060366	1989
0.0070856	1990
0.0084375	1991
0.0087098	1992
0.0077928	1993
0.0068141	1994
0.0063091	1995
0.0056309	1996
0.0056429	1997
0.0051220	1998
0.0049020	1999
0.0048561	2000
0.0043831	2001
0.0044488	2002
0.0042924	2003
0.0042651	2004
0.0043061	2005
0.0042249	2006
0.0044358	2007
0.0044739	2008
0.0044513	2009
0.0037776	2010
